system_id,sentence
18,點，形成持平局面
18,價值股表現將凌駕成長股
18,市場波動率居高不下，回檔修正幅度接近
18,但不會超過
18,二，部分大宗商品回跌，但工資和租金持續攀漲，美國消費者物價指數年增幅可
18,達
18,運輸和能源價格回落，令主張通膨暫時論者大受鼓舞，但通膨揮之不去是主
18,題
18,三，債市開始回應通膨走高和聯準會加速縮減購債，年期美債殖利率升抵
18,完成縮減購債，年四度調升利率
18,四，儘管年初有威脅，但到年底，群聚和集會活動可望恢復到疫前水準
18,新
18,冠肺炎對已開發和開發中國家仍是揮之不去的問題，但在美國將大致重返正常軌道
18,民眾
18,將重回辦公室，每周待個三四天，戲院音樂會運動場館人潮回流
18,五，中國大陸決策官員為穩住房市，將打擊投機性投資
18,因此，大陸家庭握有更多資金，
18,需要找投資去處，資產管理業開始欣欣向榮，為西方公司帶來機會
18,六，金價大漲，漲上歷史新高
18,美國經濟雖強勁成長，投資人在市場波動加劇時轉進
18,黃金，以規避通膨風險
18,七，主要產油國產量增加速度跟不上需求，西德州原油價格漲上每桶美元價位
18,八，核能作為替代的發電能源，突然走紅
18,在安全措施充足降低疑慮下，核能發電可行性
18,廣獲認可
18,九，環境社會與公司治理原則從企業政策聲明，延伸至政府政策
18,政府機構開
18,始訂定新規定和標準，要求美國上市公司發布落實的進度
18,也將對金融機構進行壓
18,力測試，以評鑑他們對氣候變遷各種情境萬發生時有多脆弱
18,十，美國積極發展電動車，但找不到足夠的鋰電池，對綠能計畫是大挫敗
18,中國大陸控
18,制鋰市場，以及用於傳動桿的鈷和鎳，並選擇保留給國內使用
18,心得/評論※必需填寫滿字
18,這是傳奇投資人對於總體經濟的預言
18,美股今年報酬你確定還要投資美股
19,原文標題汽車能隨意改變車色
19,攜電子紙大廠元太推出概念車
19,原文連結
19,///
19,發布時間鉅亨網編譯張博翔//
19,原文內容
19,德國豪華車品牌周三日線上發表概念車，與電子紙大廠元太
19,合作採用電泳技術改變汽車顏色
19,預估在年之前針這類未來科技的
19,投資額將達到億歐元約億美元
19,電子部門資深副總表示汽車能因駕駛而有個人化的內裝甚至
19,外觀，我們正試圖開發技術讓汽車更換車色，此外，高溫下駕駛時也能將車色變為明亮，
19,有助於提高汽車效率和溫度
19,目前正與元太開發此技術，元太為電子紙大廠，是和亞馬遜等品牌電子書面板
19,主要供應商
19,這次兩家公司客製化電子墨水覆蓋整個車身，材質包含各種顏色，
19,受到訊號刺激時會使車身變色
19,表示目前挑戰不在於技術，而是在於如何將其應用於汽車，我們將其切割成立
19,體曲面面板
19,產品設計主管表示，現階段的變色技術還未開始生
19,產，不過是該集團以人為本產品開發的部分，預估年時將對這類未來技術投
19,資億歐元約億美元
19,原先計劃在年消費性電子展盛大宣布此消息，無奈近期疫情快速蔓延
19,而改為線上發表
19,若能參加，這將會是年來該公司首次在科技展上推出全
19,新車型
19,除了釋出概念車外，還發表電動車，是去年推出電動休旅的加強版
19,此
19,外，該公司還推出純電四門跑車，這些新車款的推出都反映正積極投資電動車
19,領域
19,心得/評論※必需填寫滿字
19,電子紙元太利多不斷，可變色車真的有點潮，有題材股價就是路向上噴
20,原文標題
20,雙強聯手漢唐號電巴攻國際市場
20,原文連結
20,/////
20,發布時間
20,工商時報劉朱松
20,原文內容
20,由
20,唐榮
20,車輛與
20,漢翔
20,合作主導研發的漢唐號電動巴士，日舉辦全球發
20,表會，唐榮分別與漢基綠能及金賓汽車，簽署電動巴士代理銷售與維運服務合約
20,唐榮董
20,事長何義純表示，電巴年第季先打算在台上市銷售，同年第三四季擬再
20,進軍美國電巴市場，搶攻全球電巴銷售商機
20,何義純強調，漢翔與唐榮車輛打造鋁合金全低地板的電巴，是繼富豪
20,等六家電巴業者之後，全球第七家使用鋁合金全低地板電巴
20,"漢翔董事長胡開宏透露，漢唐號電巴，每輛平均售價在,萬元，相當具有"
20,市場競爭力
20,電巴採用複材車身，除可減輕約公斤外，也使續航力則提升至公里以上
20,舉例來說，該電巴公里的加速，僅需秒，大幅縮短加速時間，後續將進軍美國
20,日本及東南亞等市場，試圖打響台灣電巴的品牌
20,漢翔與唐榮等公司，年月攜手開啟電巴合作案，並合組
20,聯盟
20,其中，包括漢翔亞力電機大同遠東機械信邦電子飛宏科
20,技帷享科技奇美車電為升電裝台灣穗高科技，及和全豐光電等階聯
20,盟成員共同參展或助陣力挺，使得台灣電巴生態鏈，已儼然成形
20,何義純日與漢基綠能及金賓汽車，簽署電巴代理銷售與維運服務合約，預定年第
20,季先在台灣上市銷售
20,至於海外市場，公司將與海外經銷商洽談，預定年第三四季
20,先打算進軍美國電巴市場
20,漢翔董事長胡開宏說，年是漢翔科技服務業務的豐收年
20,漢翔與唐榮年月日雙
20,方簽訂合作協議書，確立同發展鋁合金全低地板電巴
20,同年月日又舉辦電巴車型概
20,念發表會，並宣布組成聯盟，經半年後的密切合作後，電巴日正式亮相，並
20,供來賓試乘
20,心得/評論※必需填寫滿字
20,是漢翔唐榮不是
20,電動車元年
20,當個聰明的也是解問題就是沒眼光
21,原文標題各報要聞檔概念股展後迎大單
21,原文連結
21,///
21,發布時間年月日週四上午
21,原文內容
21,時報台北電消費性電子展登場，元宇宙低軌衛星及自動駕駛三大主題吸睛，再
21,加上英特爾等大廠發表新款筆電及，新產品及新技術有望刺激市場需求，台積電
21,宏碁及華碩等概念股商機俏
21,法人篩選台積電宏碁廣達玉晶光廣明華碩和碩鴻海大立光微星創意
21,力積電技嘉英業達世界聯電等檔概念股，後續有望迎來展後大單
21,"其中，台積電宏碁廣達玉晶光等，近周獲三大法人合力買超逾,張，預期在"
21,大單敲進下，也有利其股價表現
21,年月日消費性電子展，簡稱在美國拉斯
21,維加斯登場，法人觀察，展覽期間的產品預覽會和新技術新產品發表會，年將聚焦
21,未來製造自動駕駛技術，以及太空競爭相關領域
21,國泰證期資深經理蔡明翰指出，受疫情干擾，大咖包括臉書亞馬遜
21,聯想等廠商，並未參與實體展覽，使實體展覽可看性受限，但展覽主軸如元宇
21,宙低軌衛星自動駕駛等，仍將是市場熱門題材，有望掀起波話題
21,他認為，台股在新年後開局，在外資轉為樂觀時，內資卻轉為相對保守，主要因外資大買
21,快速拉高指數，正乖離偏高之下，內資不願持續追高，但仍未轉為悲觀，預期指數漲多後
21,轉為震盪整理，但在農曆年前，指數若回到日線，仍可以加碼
21,台新投顧副總經理黃文清認為，台股電子股的重心仍在半導體族群，及為半導體長
21,期趨勢，半導體晶圓代工市場持續供不應求，台積電維持先進製程技術領先，而二線晶圓
21,代工廠聯電世界先進，受惠成熟製程產能開出幅度有限，代工價格仍有調漲空間
21,年數位轉型帶動半導體需求，年及電動車產品推陳出新，將進步帶動
21,相關晶片需求成長，而台積電受惠資料中心及運算需求激增，將是新科技新技
21,術浪潮下的最大受益者
21,心得/評論
21,這檔現買現套~~
21,去年買套了三個月忍痛出清
21,最近噴起來，好險我沒有買我怕追高在套年
21,沒買大哥只買二哥
21,結果還在多~~~我二哥天下無底
22,原文標題
22,南港輪胎名譽董事長林學圃辭世享壽歲
22,原文連結
22,/////
22,發布時間
22,///更新
22,原文內容
22,中央社記者蔡芃敏台北日電
22,南港輪胎今天表示，南港前董事長林學圃因病於去年月底辭世，享壽歲
22,林學圃並未
22,擔任南港任何實際正式職務，公司營運不受影響
22,南港今天發布公告指出，林學圃因病於去年月底辭世，享壽歲
22,全體員工深感悲痛與
22,不捨，感謝林學圃對南港的奉獻與付出，並賦予台灣最老字號輪胎品牌嶄新面貌，他是南
22,港輪胎永遠的榮譽董事長
22,南港指出，林學圃數年來或以策略顧問角度義務提供經營建議，未擔任南港任何實際正式
22,職務
22,南港具備完善的管理與營運體制，由專業經理人治理，今後將持續按既定方向及軌
22,道運作，營運不受影響
22,南港表示，去年下半年輪胎本業雖受美國反傾銷法及全球運費高漲等因素侵蝕獲利，但已
22,逐步將成本轉嫁客戶端，加上全球車市需求暢旺，並在取得律師團隊與美國協商，將重新
22,出貨至美國市場
22,南港營運將逐步回溫，對於後市審慎樂觀
22,南港表示，
22,目前已全力投入新世代產品研發，持續搶攻電動車後勤市場
22,，已陸續開發出
22,款電動車胎產品，將穩定提升未來營運表現
22,此外，
22,旗下開發案世界明珠將如期完工，整體銷售已達成，樓以下多數完銷
22,編輯張均懋
23,原文標題
23,英特爾最新晶片將提升汽車自動駕駛功能
23,請勿刪減原文標題
23,原文連結
23,///
23,請善用縮網址工具
23,發布時間
23,年月日
23,請以原文網頁/報紙之發布時間為準
23,原文內容
23,英特爾子公司計劃將款新的自駕晶片推向市場，目的在為乘用車
23,卡車和運動型多用途車提供自動駕駛能力
23,據外媒報導，英特爾子公司於月日發布消息，將與中國吉利汽車共同開發支持
23,"符合國際汽車工程師學會,在"
23,特定條件下實現完全自動駕駛的純電動車，預計年在中國上市
23,據報導，這將是全
23,球首次搭載自動駕駛功能的般乘用車
23,"在年消費電子展,上發表款名為"
23,的新型自駕車晶片，專為自動駕駛而設計
23,該公司表示，
23,在每秒兆次運算的條件下就能將效能與效率拉升至極大化境界，為業界
23,最精簡的自駕車晶片
23,預計將於年底推出，年將全面量產
23,最出名的可能是為汽車製造商提供電腦視覺技術，為高級駕駛輔助系統提供動力
23,是第款晶片於年推出，用於車輛的防撞系統
23,對於來說，這是項
23,蓬勃發展的業務，截至去年年底，該公司已出貨了億個
23,近年來，採取雙重策略，即在開發和測試自己的自動駕駛汽車技術同時，也為汽
23,車製造商提供高級駕駛輔助系統所需的晶片
23,年，甚至將其重點從單純的供
23,應商擴展到成為自動駕駛計程車運營商
23,繼續在其前幾代架構的基礎上進行建構
23,根據的說法，
23,是將個的處理能力塞在個封裝中
23,該公司表示，使用軟
23,體設計的與額外的內核和配對，能夠處理來自鏡頭系統與雷
23,達雷射雷達組合系統的兩個感測子系統的輸入，以及車輛的中央運算系統，高解析
23,地圖和駕駛策略軟體
23,熱衷於向消費者銷售能夠自動駕駛的乘用車卡車和運動型多用途車的汽車製造商，理論
23,上會使用這種尚未上市的晶片來實現這目標
23,不包括雷達和雷射雷達等
23,感測器，而是處理所有傳入的資訊，由汽車製造商客戶決定如何使用晶片
23,例如，家汽車製造商可能會提供僅在高速公路上自動駕駛的新車，而另家汽車製造
23,商則可能專注於城市地區的自動化
23,心得/評論※必需填寫滿字
